id_chamada,tipo_pedido,horario,distancia,demanda,preco,metodo_pagamento,avaliacao_motorista,avaliacao_passageiro
3795690,Uber Moto,2023-06-05T09:06:50,23.56,2.2,87.79,Pix,2,5
1642864,UberX,2023-04-01T23:02:34,28.06,1.6,75.69,Dinheiro,3,3
7029726,UberX,2023-12-23T07:18:49,23.61,2.5,98.04,Pix,1,
9946084,Uber Select,2023-01-22T00:35:56,22.31,1.5,56.25,Dinheiro,1,5
2234393,Uber Comfort,2023-12-30T00:25:24,1.19,1.4,5.79,Dinheiro,1,1
5482675,Uber Moto,2023-04-01T22:39:30,11.83,1.6,29.59,Cartão,3,5
8654633,Uber Comfort,2023-10-31T07:00:22,8.36,2.3,31.2,Pix,4,3
5542206,UberX,2023-02-08T13:34:49,25.84,0.9,40.2,Pix,2,4
6091271,Uber Flash,2023-07-13T04:03:55,12.27,0.9,19.05,Dinheiro,2,1
6592207,UberX,2023-04-01T06:05:25,1.3,1.5,6.45,Pix,3,3
8369918,UberX,2023-09-09T00:50:37,20.27,2.3,79.22,Pix,2,3
3422132,Uber Comfort,2023-01-14T05:15:47,3.5,2.0,14.08,Dinheiro,5,4
2753494,Uber Select,2023-04-22T01:37:54,28.21,2.1,91.66,Cartão,5,5
4683233,Uber Moto,2023-10-27T08:42:55,28.95,2.5,108.03,Cartão,4,
4402801,UberX,2023-04-11T11:07:20,3.91,1.1,8.99,Cartão,,5
6606950,Uber Moto,2023-07-07T11:13:13,9.58,1.1,18.08,Cartão,1,5
1784631,Uber Flash,2023-06-13T05:32:22,29.37,0.9,41.1,Pix,5,4
8400713,Uber Flash,2023-10-25T20:43:48,2.22,1.1,5.69,Pix,4,3
7818570,Uber Select,2023-11-17T13:30:19,12.55,0.8,16.08,Cartão,1,
9750557,Uber Select,2023-03-08T23:40:21,22.04,0.9,32.15,Pix,,
9592034,Uber Flash,2023-02-18T20:43:19,29.15,1.4,67.01,Pix,3,2
9499375,Uber Moto,2023-04-27T14:15:54,5.06,0.9,9.31,Dinheiro,,1
3114952,Uber Moto,2023-12-12T19:37:24,5.07,1.8,18.95,Dinheiro,,3
5601233,UberX,2023-07-31T03:27:36,2.66,1.1,6.98,Pix,,2
6709771,Uber Select,2023-04-04T00:04:05,27.09,1.1,51.45,Dinheiro,3,1
7867007,UberX,2023-12-10T23:09:58,12.6,2.3,52.15,Dinheiro,,5
2629304,Uber Comfort,2023-03-22T07:47:52,27.12,2.1,90.74,Cartão,1,5
2899080,UberX,2023-04-25T07:00:34,12.62,2.2,46.63,Pix,2,3
7737883,Uber Moto,2023-08-08T08:32:36,20.6,2.3,69.62,Dinheiro,,5
7953758,UberX,2023-06-13T02:46:35,21.69,0.9,29.38,Cartão,5,4
4183835,Uber Moto,2023-10-01T10:31:37,7.09,2.3,27.46,Dinheiro,5,4
8271289,Uber Select,2023-07-05T12:06:03,12.52,1.2,23.51,Pix,3,2
9334452,Uber Flash,2023-06-01T04:57:05,13.35,1.0,22.03,Pix,3,1
3116279,Uber Comfort,2023-09-12T13:03:43,25.94,0.9,40.42,Cartão,5,1
5505930,Uber Select,2023-01-17T00:45:50,10.49,1.0,18.23,Pix,1,1
9181211,Uber Comfort,2023-11-21T01:34:32,29.3,1.0,47.87,Cartão,2,3
8050063,UberX,2023-11-13T19:04:09,18.34,1.8,50.41,Pix,4,5
7995794,Uber Select,2023-07-23T04:56:58,12.96,1.5,32.31,Pix,1,
3114416,Uber Select,2023-03-25T14:38:51,20.37,2.1,66.92,Cartão,5,1
4768162,Uber Comfort,2023-12-29T20:28:26,23.88,1.1,38.93,Pix,5,
5530680,UberX,2023-06-22T01:07:52,5.22,1.2,12.24,Dinheiro,3,2
2074336,Uber Select,2023-01-27T17:18:15,15.2,2.3,57.73,Cartão,4,4
9937959,Uber Flash,2023-02-05T22:19:08,5.47,2.2,23.32,Cartão,2,3
7190810,Uber Flash,2023-09-02T06:24:07,26.63,1.5,68.24,Pix,3,4
8605649,UberX,2023-04-28T04:40:26,1.48,1.0,3.93,Dinheiro,,
4989612,Uber Flash,2023-11-07T23:29:38,17.01,1.0,25.79,Cartão,5,4
3226603,Uber Select,2023-02-22T14:53:15,6.34,1.0,12.04,Pix,1,1
8603608,Uber Flash,2023-05-14T09:59:13,1.69,2.0,8.73,Cartão,3,
7792124,Uber Moto,2023-04-17T09:49:20,24.23,1.4,49.12,Dinheiro,5,3
9605505,Uber Moto,2023-03-24T07:35:26,17.56,1.5,38.44,Pix,4,2
5205058,Uber Flash,2023-12-07T19:43:32,4.39,1.4,12.41,Dinheiro,,3
4371391,Uber Flash,2023-01-20T14:30:40,2.28,1.0,5.68,Pix,2,2
1920094,Uber Flash,2023-06-09T03:22:01,24.51,1.0,41.8,Dinheiro,3,1
9046065,Uber Comfort,2023-03-10T06:24:54,27.64,0.9,42.47,Cartão,3,5
7004040,Uber Flash,2023-09-25T04:41:03,11.7,0.8,15.7,Pix,,
4319020,UberX,2023-09-06T23:03:25,6.52,1.0,11.61,Pix,4,4
7941688,UberX,2023-05-24T17:48:49,9.55,2.4,35.62,Pix,5,1
8354418,Uber Select,2023-07-04T14:26:02,4.37,1.0,8.78,Dinheiro,2,1
3947143,Uber Flash,2023-09-14T11:54:30,2.22,0.8,4.11,Cartão,5,
3513962,Uber Moto,2023-09-12T04:09:00,22.34,0.9,30.27,Cartão,5,1
3310915,Uber Moto,2023-08-26T00:34:31,5.84,1.6,17.93,Dinheiro,1,4
1362611,Uber Select,2023-05-12T02:29:02,19.76,1.0,32.42,Cartão,,2
4224036,UberX,2023-01-08T02:52:26,8.39,1.3,19.75,Cartão,4,5
4865783,Uber Moto,2023-06-12T15:33:25,13.47,0.8,16.32,Dinheiro,2,4
6341040,UberX,2023-01-25T04:56:11,12.25,0.9,18.52,Dinheiro,3,4
5957448,Uber Flash,2023-05-22T23:53:23,23.95,1.0,40.57,Cartão,4,4
8511816,Uber Select,2023-08-11T22:44:15,11.93,1.1,22.16,Cartão,3,5
2805629,UberX,2023-07-22T01:37:05,6.49,1.5,15.85,Cartão,1,1
9809020,Uber Moto,2023-02-22T13:10:53,23.77,1.1,39.33,Pix,1,4
4476792,Uber Moto,2023-03-04T18:05:38,5.6,2.0,21.79,Cartão,,4
2711107,Uber Comfort,2023-11-23T11:16:13,12.85,1.0,20.17,Pix,1,
5396510,UberX,2023-12-28T16:25:58,11.13,1.2,20.94,Pix,2,
5889824,UberX,2023-10-17T14:11:38,14.31,1.0,21.12,Dinheiro,,1
3831570,Uber Comfort,2023-10-02T05:39:42,13.64,1.0,21.28,Cartão,4,3
5532019,Uber Comfort,2023-03-17T21:29:51,6.55,0.9,9.68,Pix,3,2
7603288,Uber Comfort,2023-02-25T10:58:06,8.1,1.9,28.16,Cartão,2,2
1648919,Uber Flash,2023-10-30T19:03:20,14.06,1.4,29.96,Dinheiro,5,3
6664297,Uber Select,2023-08-30T00:28:25,3.02,1.2,7.09,Pix,3,5
9691057,Uber Comfort,2023-03-18T04:32:28,12.32,1.8,39.93,Cartão,3,
9380115,Uber Select,2023-03-30T22:04:58,14.17,0.9,20.01,Pix,2,
9402237,Uber Select,2023-04-20T11:45:16,3.35,1.1,7.33,Cartão,1,5
8970972,Uber Comfort,2023-01-16T11:51:15,4.03,1.1,8.07,Cartão,,3
6699076,Uber Moto,2023-02-20T17:31:43,25.93,2.4,102.58,Dinheiro,1,1
1608718,Uber Select,2023-12-19T16:05:49,24.98,1.1,46.36,Pix,4,3
9115227,UberX,2023-09-22T16:00:05,17.7,1.1,33.83,Pix,2,5
9500674,Uber Comfort,2023-11-01T00:11:44,29.36,0.8,40.35,Pix,,2
6789758,Uber Flash,2023-04-29T17:15:58,22.15,1.5,52.94,Pix,1,4
5152612,UberX,2023-06-01T09:36:38,11.85,2.1,37.71,Cartão,3,
5593392,UberX,2023-01-23T13:59:48,25.21,1.0,37.81,Pix,3,2
2105231,Uber Comfort,2023-01-23T09:30:05,8.8,1.5,22.85,Cartão,3,3
2946295,Uber Comfort,2023-05-28T23:16:36,29.38,2.3,105.6,Cartão,2,2
4197616,Uber Flash,2023-05-06T01:03:55,9.45,2.0,30.74,Cartão,1,5
3308937,Uber Flash,2023-04-30T05:05:14,22.76,1.9,65.79,Cartão,2,2
7097846,Uber Flash,2023-10-30T07:44:57,25.63,2.5,93.44,Cartão,5,2
3792969,UberX,2023-02-05T12:22:05,2.77,1.7,10.96,Cartão,3,3
5221305,Uber Select,2023-10-13T20:37:41,12.22,0.8,15.71,Pix,2,5
5402169,Uber Flash,2023-06-18T07:21:46,26.55,1.8,80.72,Cartão,2,
5012959,Uber Flash,2023-12-28T08:19:20,15.46,1.8,46.76,Dinheiro,3,5
8890450,Uber Select,2023-08-10T20:11:46,25.56,1.2,45.56,Pix,3,2
2970610,UberX,2023-12-11T01:54:47,29.03,1.1,45.38,Pix,3,
7353372,UberX,2023-05-17T10:19:50,23.23,1.0,38.45,Pix,5,5
6322346,Uber Moto,2023-07-06T00:04:13,8.77,1.2,19.06,Cartão,5,2
3787198,Uber Moto,2023-01-31T08:59:25,29.37,1.7,82.33,Dinheiro,3,4
9178254,UberX,2023-08-19T20:04:26,10.0,1.3,21.11,Dinheiro,4,4
8302352,Uber Flash,2023-05-13T04:54:06,9.58,2.5,44.89,Dinheiro,,
9759514,Uber Comfort,2023-08-28T00:25:50,28.52,1.0,41.25,Cartão,2,3
2291770,UberX,2023-12-31T10:06:24,1.93,1.8,9.58,Cartão,3,1
5114004,Uber Moto,2023-12-30T19:21:22,26.67,2.0,76.61,Pix,,4
8689784,Uber Moto,2023-11-09T21:31:54,4.82,1.2,11.86,Dinheiro,4,2
9138470,Uber Comfort,2023-07-18T19:12:11,6.8,1.6,19.3,Dinheiro,2,4
2651969,Uber Select,2023-08-15T15:59:09,25.19,1.2,44.33,Cartão,3,5
8274979,UberX,2023-06-08T14:44:43,25.99,1.0,41.88,Pix,5,2
2655257,UberX,2023-04-27T16:56:20,26.44,1.1,47.76,Cartão,5,4
1428985,Uber Moto,2023-10-28T20:28:12,14.4,2.0,49.65,Cartão,,3
5204462,UberX,2023-04-26T22:01:56,2.07,1.0,4.96,Cartão,,
3429473,Uber Select,2023-06-03T04:51:36,10.8,1.5,29.87,Cartão,3,2
2930236,Uber Flash,2023-03-28T03:20:48,12.24,1.1,22.04,Pix,3,1
5690136,Uber Flash,2023-10-21T13:22:19,27.48,1.9,85.91,Dinheiro,,4
5071530,UberX,2023-12-09T17:44:57,8.93,1.4,22.67,Cartão,,
5594162,Uber Moto,2023-05-05T00:12:33,5.56,1.1,11.43,Pix,5,
2026628,Uber Comfort,2023-04-15T13:39:28,26.06,2.0,85.41,Cartão,1,
4071842,Uber Flash,2023-03-26T21:41:11,7.07,1.9,26.05,Cartão,1,1
4327289,Uber Comfort,2023-08-30T20:31:05,3.5,1.0,7.67,Dinheiro,4,2
5960832,UberX,2023-12-10T03:58:16,24.76,2.4,96.39,Pix,4,1
7530168,Uber Select,2023-12-06T07:55:27,12.02,1.6,31.75,Pix,3,
7106397,Uber Moto,2023-07-12T01:00:56,20.94,0.9,31.69,Cartão,5,3
9246457,UberX,2023-04-04T23:11:54,20.98,1.0,34.53,Pix,4,5
9822074,Uber Flash,2023-04-07T22:34:41,20.43,0.9,31.64,Pix,,5
5497643,Uber Flash,2023-05-23T21:34:23,14.96,1.1,25.28,Cartão,,3
2163979,Uber Select,2023-08-19T11:14:23,16.12,1.9,53.68,Dinheiro,5,1
2002720,Uber Flash,2023-01-05T14:20:27,28.67,0.9,41.33,Cartão,3,1
9449092,Uber Select,2023-05-13T22:50:57,1.7,2.3,11.17,Pix,5,
5364117,Uber Select,2023-04-08T19:57:49,20.06,1.5,48.32,Dinheiro,1,1
5461047,Uber Select,2023-08-19T00:10:51,13.15,1.3,29.59,Cartão,2,1
8402211,Uber Moto,2023-04-30T02:21:13,1.13,2.1,7.28,Pix,3,3
7144088,Uber Select,2023-08-09T14:40:42,13.7,1.0,21.22,Dinheiro,4,3
7086627,Uber Moto,2023-09-04T12:53:49,14.28,1.1,24.67,Cartão,4,4
5095347,Uber Flash,2023-09-04T18:41:19,25.73,2.2,90.05,Cartão,4,2
4664222,Uber Flash,2023-09-22T07:06:10,27.88,1.8,80.72,Dinheiro,4,3
4938533,Uber Comfort,2023-10-10T00:01:20,18.05,1.1,30.09,Pix,2,5
4510025,Uber Select,2023-02-24T13:54:37,23.63,1.1,39.63,Dinheiro,2,5
7082942,Uber Select,2023-09-27T04:48:58,9.66,1.2,18.64,Cartão,5,3
1714686,Uber Select,2023-04-19T04:14:34,2.07,1.1,6.09,Dinheiro,,
3661210,Uber Flash,2023-02-16T16:49:00,16.47,0.8,21.92,Pix,1,3
8221651,UberX,2023-12-28T09:29:38,16.64,1.2,32.69,Dinheiro,4,5
3995190,Uber Comfort,2023-08-20T02:31:46,27.57,1.9,87.56,Cartão,4,3
3852217,Uber Moto,2023-02-25T08:05:03,4.14,1.4,11.99,Dinheiro,1,4
9358080,Uber Flash,2023-12-20T00:00:28,11.57,1.0,17.5,Dinheiro,5,1
3579768,UberX,2023-12-02T10:02:03,4.23,1.5,13.45,Dinheiro,4,3
4959973,Uber Select,2023-09-29T02:03:08,21.08,0.9,28.14,Cartão,3,
2740047,Uber Select,2023-06-11T03:53:54,18.61,1.4,44.77,Dinheiro,4,1
8743399,Uber Comfort,2023-05-28T18:37:06,25.44,1.8,76.84,Pix,1,
2199137,Uber Comfort,2023-12-27T01:20:11,27.01,0.9,35.1,Dinheiro,2,3
7476221,Uber Select,2023-03-30T02:23:29,10.97,1.2,23.56,Pix,1,
8845800,UberX,2023-05-15T12:00:52,26.14,1.2,50.81,Cartão,,4
4511704,Uber Select,2023-08-18T02:27:47,17.11,1.0,30.22,Pix,3,
5330907,Uber Flash,2023-11-02T01:23:07,26.88,1.1,42.27,Pix,,2
4046554,Uber Select,2023-09-22T08:14:30,1.11,2.3,8.84,Cartão,4,1
6292569,Uber Moto,2023-08-06T23:41:02,5.48,1.7,16.33,Pix,,3
2837060,Uber Comfort,2023-12-10T00:11:42,10.55,2.4,39.18,Cartão,,2
9707846,Uber Flash,2023-11-13T05:00:47,4.13,1.0,8.54,Dinheiro,3,2
6031300,Uber Comfort,2023-01-27T09:11:43,5.56,1.8,17.28,Pix,1,3
8859780,UberX,2023-12-06T04:42:02,3.98,0.9,7.3,Dinheiro,2,3
8847531,Uber Select,2023-03-03T02:16:39,11.01,1.2,23.61,Cartão,3,1
1336130,Uber Select,2023-11-30T21:09:03,16.87,0.9,24.16,Dinheiro,,3
3494586,Uber Flash,2023-06-04T20:42:29,16.46,1.9,55.58,Pix,3,4
8513790,Uber Moto,2023-09-19T09:09:04,19.53,2.3,68.83,Dinheiro,,4
2773327,Uber Moto,2023-01-02T17:34:46,25.82,1.5,62.72,Cartão,2,5
3252058,Uber Moto,2023-11-03T05:06:59,5.8,1.1,12.08,Cartão,3,5
1882541,Uber Comfort,2023-05-15T16:39:20,15.36,1.1,25.39,Dinheiro,4,
8252246,UberX,2023-01-19T14:59:21,15.81,1.0,24.61,Cartão,,2
8376027,Uber Comfort,2023-12-21T03:12:34,11.42,0.9,16.3,Cartão,3,5
6342920,Uber Comfort,2023-10-17T05:23:52,24.31,1.1,39.08,Pix,2,2
4099759,Uber Flash,2023-04-06T20:42:34,25.78,1.2,48.55,Dinheiro,,
6987703,Uber Moto,2023-02-16T15:15:52,8.28,1.2,16.66,Cartão,5,2
4702358,UberX,2023-05-07T14:57:08,19.08,1.7,49.46,Dinheiro,4,3
5304991,Uber Comfort,2023-08-12T01:49:04,29.22,1.4,60.06,Cartão,3,4
8528804,Uber Comfort,2023-05-30T10:04:43,24.3,1.2,49.44,Cartão,4,
8846394,Uber Moto,2023-06-06T05:20:38,15.97,0.9,22.18,Dinheiro,2,2
9664132,UberX,2023-05-19T06:54:46,1.22,0.9,3.16,Dinheiro,,3
9477439,Uber Moto,2023-10-23T04:38:41,1.74,0.9,3.95,Cartão,4,3
1391108,Uber Flash,2023-06-19T08:09:48,22.4,1.4,53.66,Cartão,5,1
9831156,UberX,2023-05-28T23:13:16,10.91,2.4,44.94,Pix,2,5
2073438,Uber Comfort,2023-09-28T02:47:30,15.17,0.8,20.36,Pix,5,3
8696444,Uber Flash,2023-09-27T11:36:07,21.37,0.9,30.7,Cartão,3,5
8293208,Uber Comfort,2023-06-28T16:40:43,26.0,1.0,42.87,Cartão,5,1
5347719,Uber Comfort,2023-07-04T00:42:44,8.43,1.1,16.97,Cartão,5,2
7314482,Uber Select,2023-04-01T21:40:59,22.87,1.4,46.75,Cartão,5,2
9882808,Uber Select,2023-02-03T02:39:12,1.49,1.1,4.63,Pix,,3
5968622,Uber Moto,2023-11-05T13:45:58,11.78,2.5,44.79,Cartão,3,
3288280,Uber Comfort,2023-09-20T03:05:04,18.78,0.9,28.21,Dinheiro,1,5
6549347,Uber Select,2023-04-22T09:09:33,26.25,2.4,100.79,Dinheiro,1,5
4807037,UberX,2023-10-06T14:45:17,8.9,0.8,11.19,Dinheiro,4,4
7421596,UberX,2023-04-30T03:16:02,12.51,1.8,37.41,Dinheiro,3,3
4756431,UberX,2023-12-16T22:21:51,25.81,2.4,102.79,Pix,5,1
5451098,UberX,2023-05-15T12:12:56,11.54,0.9,16.46,Dinheiro,2,
9966271,Uber Flash,2023-04-30T09:50:21,19.4,1.4,42.08,Cartão,3,2
2239715,Uber Comfort,2023-04-01T14:17:41,10.71,2.0,36.35,Dinheiro,,
2187668,UberX,2023-01-18T15:35:10,11.12,1.1,22.1,Cartão,2,4
1033526,Uber Select,2023-03-07T23:59:01,25.95,1.0,43.32,Dinheiro,,
5178304,Uber Flash,2023-05-28T06:24:12,8.53,1.4,18.75,Pix,4,
7301182,Uber Moto,2023-06-03T05:20:25,23.56,2.5,88.51,Cartão,,4
4373044,Uber Select,2023-03-14T00:42:36,8.28,1.2,18.44,Cartão,5,1
1106879,Uber Comfort,2023-01-31T22:48:57,5.26,1.1,11.8,Cartão,3,4
4934137,UberX,2023-04-06T19:08:21,6.78,2.5,29.31,Pix,3,5
7058047,Uber Comfort,2023-08-02T15:15:41,8.32,0.8,11.71,Cartão,1,4
1395301,Uber Moto,2023-10-19T10:16:51,17.08,0.8,20.44,Pix,,
1681491,Uber Flash,2023-10-01T21:34:06,25.86,2.3,98.3,Cartão,2,2
5239113,UberX,2023-06-11T11:04:47,26.14,1.8,77.91,Cartão,2,
6723681,Uber Comfort,2023-08-12T13:17:27,14.14,1.5,34.46,Dinheiro,,4
4323796,UberX,2023-02-18T07:41:59,9.63,1.6,28.5,Pix,3,3
5359284,Uber Select,2023-01-04T07:49:26,13.16,1.2,28.18,Cartão,,
6781851,Uber Comfort,2023-02-03T05:06:03,27.84,0.8,36.32,Pix,3,3
3010107,UberX,2023-04-26T11:20:19,20.42,1.2,40.35,Cartão,3,4
4111664,Uber Moto,2023-03-15T00:58:37,22.41,0.8,25.73,Pix,1,4
9099681,Uber Moto,2023-10-29T06:35:27,9.9,1.4,23.48,Dinheiro,2,4
6050629,Uber Moto,2023-11-16T08:02:07,22.88,2.0,74.52,Dinheiro,,4
9455934,Uber Moto,2023-02-02T03:35:22,23.98,1.0,40.26,Dinheiro,4,2
1774116,UberX,2023-09-27T23:13:13,9.63,1.2,20.28,Pix,3,4
9670113,Uber Select,2023-04-24T12:39:02,19.51,0.9,27.96,Dinheiro,5,4
9977633,Uber Flash,2023-09-12T18:56:59,4.62,1.3,10.85,Pix,3,4
4100704,UberX,2023-02-18T13:08:31,17.88,2.2,62.43,Dinheiro,1,5
2830800,Uber Moto,2023-11-13T15:59:25,26.84,0.8,31.37,Cartão,1,1
7071415,Uber Comfort,2023-01-11T03:57:18,9.64,0.9,14.45,Dinheiro,1,1
1551744,Uber Comfort,2023-07-22T09:32:30,25.8,2.4,103.76,Pix,,5
1213615,Uber Flash,2023-01-04T01:04:21,22.76,0.9,29.38,Pix,3,3
9748928,Uber Comfort,2023-12-20T20:23:56,26.99,0.9,38.89,Pix,3,1
4244064,Uber Comfort,2023-10-29T04:36:48,5.8,1.8,20.31,Dinheiro,3,1
3642464,Uber Comfort,2023-01-29T11:33:34,26.42,2.1,90.55,Dinheiro,2,1
6955183,Uber Select,2023-03-10T11:16:48,4.94,0.8,7.75,Dinheiro,2,1
2828602,Uber Moto,2023-07-17T01:37:24,19.62,1.2,35.56,Pix,,1
6025077,UberX,2023-01-21T07:03:14,17.91,2.3,61.19,Cartão,2,
3636950,Uber Flash,2023-05-30T01:07:21,20.47,1.1,39.46,Cartão,,3
3918126,UberX,2023-04-11T15:32:56,10.67,0.9,16.48,Cartão,5,
8557987,Uber Select,2023-10-20T21:35:40,20.93,0.9,29.35,Cartão,3,5
8700221,Uber Select,2023-11-09T12:27:55,25.27,1.2,52.57,Pix,1,5
2177101,Uber Comfort,2023-08-04T22:44:25,6.6,0.8,9.64,Cartão,2,3
7728383,Uber Comfort,2023-08-03T21:38:26,6.19,1.0,10.65,Cartão,5,2
8009402,UberX,2023-09-01T22:08:17,12.41,1.0,21.34,Pix,,5
9043614,Uber Comfort,2023-07-12T02:15:33,5.06,1.1,11.34,Pix,5,
8744926,UberX,2023-10-10T06:36:58,1.63,0.9,4.33,Dinheiro,,3
8745530,Uber Select,2023-07-29T03:28:16,2.2,1.4,7.55,Pix,1,2
7122060,UberX,2023-10-28T10:13:09,17.41,1.4,38.74,Cartão,4,1
9592236,Uber Comfort,2023-12-01T04:32:23,27.64,1.0,42.41,Cartão,3,2
7024142,Uber Select,2023-11-05T18:18:35,22.02,1.4,46.2,Cartão,1,
4539459,Uber Flash,2023-07-19T11:16:48,2.8,0.9,5.37,Cartão,4,2
5682042,UberX,2023-11-19T09:24:34,9.12,1.8,28.33,Pix,3,4
8461105,UberX,2023-08-21T16:14:31,21.48,0.8,28.77,Pix,1,
7672397,Uber Moto,2023-07-11T00:59:05,29.17,1.1,50.17,Pix,,1
7957335,Uber Select,2023-07-06T20:16:04,20.08,0.8,26.04,Cartão,2,1
4869752,Uber Moto,2023-02-17T12:54:43,3.03,1.0,5.92,Pix,5,2
5429907,Uber Comfort,2023-07-06T23:01:46,12.42,1.1,23.01,Pix,2,1
1444546,Uber Moto,2023-05-24T03:23:38,8.46,1.0,15.41,Dinheiro,,2
7798948,UberX,2023-06-24T13:33:53,29.1,1.5,71.4,Pix,2,
1534389,UberX,2023-05-09T08:42:15,16.96,2.2,60.29,Pix,1,5
4010334,Uber Select,2023-09-11T01:53:05,9.47,0.9,13.91,Dinheiro,4,3
1173583,Uber Select,2023-08-12T03:57:06,3.41,1.3,8.33,Dinheiro,4,3
6208926,Uber Select,2023-01-04T18:34:55,27.43,2.0,85.79,Cartão,2,1
9234499,Uber Comfort,2023-10-02T23:28:01,7.2,0.8,10.2,Pix,5,
4692625,Uber Flash,2023-03-01T12:39:44,27.57,1.0,39.73,Cartão,3,5
3499807,Uber Moto,2023-05-02T12:37:50,4.31,1.1,9.69,Dinheiro,4,3
1150713,Uber Flash,2023-02-21T02:44:42,19.59,1.2,36.9,Cartão,2,5
6276854,Uber Comfort,2023-02-10T10:17:53,28.55,1.0,47.35,Dinheiro,2,1
5324233,Uber Comfort,2023-10-02T22:17:26,3.84,0.8,6.16,Cartão,1,
7501298,Uber Select,2023-06-08T06:34:26,18.46,0.9,27.99,Dinheiro,3,
4627524,Uber Select,2023-11-22T06:27:32,14.48,1.1,27.57,Cartão,5,1
4509423,Uber Moto,2023-08-19T22:19:40,22.74,1.9,75.4,Dinheiro,3,3
7552013,Uber Flash,2023-03-11T05:49:14,24.62,1.4,57.51,Pix,,1
9335778,UberX,2023-09-06T08:55:15,16.19,2.0,50.6,Pix,5,5
5271465,UberX,2023-02-25T06:15:12,28.03,2.3,98.02,Pix,3,1
3365275,UberX,2023-03-07T23:35:39,17.17,1.0,25.33,Dinheiro,2,4
9062523,Uber Comfort,2023-01-11T19:35:19,8.14,1.5,20.95,Pix,4,1
5931307,Uber Flash,2023-07-11T21:19:59,14.72,1.2,26.61,Dinheiro,,4
9525898,Uber Comfort,2023-01-02T12:48:02,18.1,0.9,24.54,Dinheiro,2,5
7988558,Uber Moto,2023-06-04T15:05:17,1.48,1.6,6.56,Pix,2,5
7712802,UberX,2023-08-28T19:26:05,22.12,1.6,51.58,Pix,1,
1830900,UberX,2023-10-25T07:22:59,21.41,1.3,45.55,Dinheiro,,2
4772474,Uber Moto,2023-07-27T01:01:26,11.88,0.9,18.48,Pix,2,5
5267173,Uber Flash,2023-04-19T15:08:15,20.06,1.1,34.74,Dinheiro,3,2
1266468,Uber Comfort,2023-12-10T07:19:17,24.59,2.1,80.82,Dinheiro,3,3
6653327,Uber Select,2023-08-14T23:21:31,13.83,0.9,19.8,Dinheiro,2,1
8730415,Uber Comfort,2023-02-13T04:23:06,19.22,1.1,33.24,Pix,3,3
8265656,UberX,2023-07-25T04:18:58,21.11,1.0,30.56,Cartão,,
5385154,UberX,2023-07-31T11:11:08,12.46,1.1,21.74,Dinheiro,1,
5975731,Uber Moto,2023-12-20T10:45:38,12.84,1.0,20.29,Cartão,3,3
6549213,Uber Select,2023-01-03T18:11:31,11.25,2.0,39.03,Cartão,5,2
7570841,Uber Moto,2023-07-05T01:51:32,20.13,0.9,27.89,Cartão,3,
5825625,Uber Select,2023-04-19T15:07:36,10.7,1.0,19.06,Cartão,,4
6024350,Uber Select,2023-08-14T18:29:07,24.56,1.8,66.33,Pix,3,
9868450,Uber Select,2023-03-23T05:48:05,6.22,1.1,13.25,Cartão,1,4
9785928,Uber Comfort,2023-12-01T23:28:13,22.88,1.1,36.35,Dinheiro,,
4665003,Uber Flash,2023-10-17T13:48:57,7.42,1.2,15.68,Pix,5,
3765920,UberX,2023-06-16T11:43:03,2.05,1.0,5.49,Pix,,
1334479,Uber Select,2023-02-11T06:11:08,16.07,1.4,40.01,Pix,1,
3815488,UberX,2023-09-08T11:58:07,29.82,1.1,50.14,Pix,1,2
3090290,Uber Flash,2023-08-18T20:04:32,19.51,0.8,25.17,Pix,3,1
4272413,Uber Comfort,2023-06-15T13:04:44,19.18,0.9,27.74,Cartão,3,3
2037498,Uber Flash,2023-04-19T00:26:24,28.81,1.1,54.23,Dinheiro,4,
8183790,Uber Comfort,2023-09-22T21:21:23,11.35,1.2,23.09,Dinheiro,,5
9960207,Uber Flash,2023-03-18T18:33:31,10.07,2.3,40.29,Pix,3,2
5836074,Uber Select,2023-11-16T04:00:05,13.62,1.0,20.78,Dinheiro,2,2
8784907,UberX,2023-06-09T06:49:48,5.25,1.1,10.83,Cartão,1,3
9484553,Uber Comfort,2023-07-13T14:18:53,14.18,1.0,21.54,Cartão,4,5
1642768,Uber Comfort,2023-10-29T07:47:22,6.04,1.5,17.77,Pix,4,4
6792147,Uber Flash,2023-05-19T05:46:47,22.52,0.9,29.04,Pix,,4
7749464,Uber Moto,2023-11-01T14:22:06,3.35,1.0,7.69,Pix,,5
8491665,UberX,2023-03-06T09:03:09,1.2,1.6,6.36,Dinheiro,2,5
1981371,UberX,2023-11-03T10:48:52,2.68,0.8,5.03,Dinheiro,1,5
1645189,Uber Comfort,2023-01-01T11:25:32,22.39,1.9,66.67,Dinheiro,,
1631910,Uber Select,2023-12-14T05:23:47,1.24,0.9,3.48,Pix,3,2
9583490,UberX,2023-08-28T21:28:40,25.6,0.9,34.09,Dinheiro,1,1
9798067,Uber Moto,2023-09-23T14:40:56,16.76,1.8,53.43,Cartão,1,4
1338691,Uber Select,2023-03-15T10:25:53,6.14,1.1,13.48,Dinheiro,3,2
3033420,Uber Select,2023-03-19T22:16:01,23.26,2.4,93.14,Dinheiro,1,5
1823414,Uber Select,2023-04-26T23:16:56,10.7,1.2,20.64,Cartão,,5
